"","ES740463","ES740496","ES740562","ES740637","ES740640","ES740691","ES740706","ES740712","ES740724","ES740772","ES740790","ES740871"
"PHACTR3",0.10425771687707,0.258863936346607,0.174286782583992,0.168250651931166,0.106114854609108,0.121507249716797,0.0762964580898124,0.0530511117680716,0.132072053500745,0.10719456480596,0.101042679358534,0.160306078122427
"PHACTR4",27.1836330314469,31.4926761982337,38.3544187846946,31.7719223979511,34.4868253396304,23.0297006328413,30.2470139337332,26.5384198904666,32.4288054577924,30.8045115131673,39.5756305569808,32.1792743944241
"PHAX",24.4992253687075,40.8766973467604,24.1199733261887,25.4745615116485,28.3210131683933,32.8885484467613,32.9582697817517,18.2353236943232,35.5526935399734,20.032378984091,28.4167015076779,31.7527228113839
"PHB2",190.594362797937,251.193580544657,194.964626725435,198.381069055,184.924526249672,271.367436967487,239.815321349078,182.101997495181,238.933386049436,195.952917520548,230.3854342736,220.668910217947
"PHC1",3.54759402292891,2.41918380412827,4.81374979114714,4.95505027234802,5.84452806606649,4.01792027980218,4.85070466740199,3.4045036379646,4.27377778919819,6.36361856281537,9.82700593417542,3.42620872714969
"PHC2",102.317161182031,100.835722555104,103.352594566598,92.4769552080646,110.592675989069,137.746235699551,91.1619526322311,100.368989887368,107.417426590447,78.4085787480383,67.5954063917402,126.171020387822
"PHC3",39.7337992434731,45.6613859638817,44.6693300892436,65.6253508411923,68.4349062791413,41.9220479379307,60.393312571655,30.6567195498024,40.2293049572875,45.5652942104318,103.096165230133,40.7433506767911
"PHEX",0.874483788487196,0.208331420244836,2.1666185199412,1.0268337287359,1.03903700902407,0.845578297490709,0.673383148767381,0.772069152979751,0.720412898072054,1.59022971974926,0.308331736062568,0.747000748152004
"PHF1",83.1275363454216,150.001326172763,102.640229487266,115.161858397995,174.099693572875,112.837457406776,163.892411014208,62.9579606181975,110.942522216502,98.131264351616,298.857137387675,108.967321875783
"PHF10",10.849390555379,14.6952823248876,11.451101951971,14.2043615935968,16.2082597231695,9.77136033914452,13.8476885279448,10.121224484711,14.2956459403888,14.6546187708866,24.3370056911082,12.0299114481432
"PHF11",42.1470168999385,53.7390575360097,36.2110547537794,41.4025305929813,38.5662877589838,42.258788997886,46.236289537744,31.3642630273182,51.2350882177781,34.3769503338167,49.4754991854965,46.5473162172879
"PHF12",35.8134645527555,39.7042849452466,45.0836262865152,55.7422824444635,60.0827014388903,41.2450779191417,51.6782361994703,32.2559475213633,38.3418451712204,38.4167540712959,73.5588185241278,37.6872418043617
"PHF13",12.5668592952352,18.5177111331795,15.2756453004359,18.4332486546203,17.0539998492114,20.2492233108714,17.4742185493738,13.2601670151929,19.7936981556886,14.7461077611092,17.4596807223389,16.5612015758764
"PHF14",10.33592871621,9.73061315898385,11.6607075735967,10.8466806933901,13.3070583727913,9.09445945274216,12.1946306574336,9.8008486751011,10.1996629337258,10.3662191969902,17.9735769431707,10.2740110847881
"PHF19",41.2031588239344,48.1316193553599,41.1402739744376,45.6578176016631,45.9217654249456,46.7104346071974,45.984682917781,30.375006784796,43.4817149543408,40.4457036032846,52.9706503391283,41.3511085314837
"PHF2",81.4236913593329,88.035512104188,98.3660094244553,98.2938110324622,116.066618249847,93.3744003648048,92.4711430655882,76.3716910434788,84.2895049731581,96.8128175918638,105.398141354968,86.6766432896989
"PHF20",52.587995044432,55.7491429951244,52.1417922693248,55.6773974151533,52.4358739026124,49.9985787163613,56.6473451350913,38.8664345193674,53.3423535604085,46.18738598192,63.9043180472088,52.6646953712431
"PHF20L1",13.9664487632766,12.8584638522286,15.7190393840587,16.0307059444624,13.7374536013368,10.1275769893746,13.5632618932622,12.9395838819685,15.1918512551361,14.8178267475452,17.8365060480509,16.8325662306499
"PHF21A",41.0987125528493,31.049918300658,49.8803854649646,57.5008983406339,55.260150442913,39.5784494560743,38.7368000111292,41.3076104779443,43.0541614281503,40.7734785485761,45.4164313929999,40.9706323882495
"PHF23",40.4167761738352,57.8063155332361,35.0431935452887,35.486441887708,32.7685510968401,28.1230819123154,35.7789350829295,33.6446928555557,43.3121500865332,35.4432716388078,23.8046089678748,45.529224621953
"PHF3",39.1452313327973,29.0608857961637,39.242928014067,50.3357564244141,50.8609145775159,29.6505096086137,44.4743017765178,32.6405074550163,36.273314227408,42.6801752501915,84.1480715212332,36.5554538175533
"PHF5A",73.298038011718,86.3245158034059,71.9969825018288,63.8140428756838,85.3973417572238,104.371290529615,73.0221530629123,71.3467774043704,75.4241511695006,68.4324513097237,84.0516074735175,86.096070533525
"PHF6",13.6634247459783,16.8340357850429,12.2395161185272,11.2465199772947,11.3596962540218,12.9048731474387,12.5699244116517,9.95889611295116,17.4041243050101,10.9130659139579,13.0199149575245,14.3765546270656
"PHF7",5.29606887360916,5.26660261493895,5.99501354302247,6.94425307037509,8.15436644096902,7.15780281268677,5.55055144983865,5.51007313782728,5.78478174303731,4.65439607639452,8.31016966002957,6.04277563165803
"PHF8",30.3409179351747,25.7641630294824,35.4618318805959,36.1442385619568,45.7022427725216,22.5786274283444,34.5403477908113,34.8356182475491,25.9661912614257,41.2304431854546,51.3334491504926,26.4663366517003
"PHGDH",1.9023210811909,1.21604140749204,2.66757464611917,1.14005704072126,1.8328173396826,1.33422551912276,1.21135638194827,0.894273155402604,1.27009110038809,2.52084231925344,3.09327401114981,1.33707440961591
"PHGR1",0.0450786288417115,0.359764673642783,0.090429095354738,0.0545607719838418,0.147476610979062,0.0463561133351012,0.0494832395028826,0.0430088914878508,0,0.0926969081134641,0.163831953274478,0.115521076252352
"PHIP",37.698083013987,29.760325508007,43.622269364646,57.2614338130176,49.6246370954898,23.9148442226781,35.7089823438757,31.388820019712,28.1050323772143,36.2056374763493,61.3011311551672,29.5139631527952
"PHKA1",0.0868420262394736,0.0888552645401205,0.301513389196565,0.080853049506764,0.138411250797619,0.199214484535681,0.0806615767077697,0.0892282104662908,0.157157325124793,0.130498269303986,0.186132019145382,0.119832650279408
"PHKA2",23.1475568208255,19.3622243733556,28.2849450530648,27.0013900237971,23.7814245603573,22.104012585693,21.6284078200168,20.3422244249129,26.2530709786388,25.9887175145421,30.549384792596,23.9320464643852
"PHKB",30.6750078910245,27.4670022091888,32.0559248493274,32.5673580265206,26.6039181988917,24.0908627297368,25.0542950579973,24.6963661601208,33.3794679362817,27.6395959518903,25.3030936054278,29.5870009888113
"PHKG1",0.737187366952363,0.77627716631177,1.40179830997856,1.37555568295541,2.02653082339935,0.315866058279002,0.927228479533558,0.542158064783672,0.430797352125209,0.678999817703675,3.25597717903387,0.642838680294436
"PHKG2",20.4501915538128,21.3225928464922,23.6889440115999,23.4350177069903,21.9984303016929,23.1332858020132,21.4780328705917,19.7112748705833,24.1442585620354,18.2938326395389,25.3716737128696,21.9850218793406
"PHLDA1",20.1607170223192,5.27939462165662,24.1076190573871,16.3842908135763,62.5971655091022,5.70874760151651,26.6086691689518,121.810337872373,5.91746462763849,113.604765241033,26.4171529141887,4.23918015942782
"PHLDA2",21.0711720773947,2.33051905799251,50.5475544296672,18.0812026146974,34.1407820080982,5.31039510501412,9.92009865321049,72.8044697859368,5.92427926693252,88.2233251006557,10.7804393224775,10.8311472852183
"PHLDA3",0.863291188049132,1.54845984442951,0.551023544034837,0.585767005291835,1.01275155269011,1.03571535736091,1.07686698363119,0.524143511989775,0.710132366428831,0.578290933240071,0.808146702600008,1.18437303647519
"PHLDB1",0.142601254940073,0.15330244006427,0.213567162823857,0.203333411630872,0.319538316673492,0.0863784210858024,0.190843740507802,0.134190118171074,0.201502307263391,0.236999292726291,0.577426844725355,0.143505389773549
"PHLDB2",2.60530963063435,3.40124583584114,3.33558763804128,5.76441714644983,6.13322504400242,2.00226850242153,5.86349654536757,3.35042025030294,2.85944382889135,2.19327330981487,2.91406764388757,2.20489869830595
"PHLDB3",5.60866062453557,7.89402816388229,6.82170639930048,7.70181678812455,9.86536362063766,8.70889134797544,10.0940917863768,5.88448163435641,7.32583498316729,6.98320440367309,19.1310598369592,9.16820728691629
"PHLPP1",6.8331551255103,5.29882101817811,8.40031944472327,9.46738201999902,13.0071676949196,6.64606126969919,10.4126600624636,8.31248160961614,5.43658854798621,8.8663757918449,12.3375844743483,4.69202850466096
"PHLPP2",9.39512884100855,9.13662988109834,11.7631438297168,13.1508361960894,14.0149212405603,9.11318961915808,11.2561001908334,9.02531242741762,9.19549224650577,11.3669129104783,14.2076605080193,8.11831229160179
"PHOSPHO1",11.9525079785928,6.93494537499795,11.2948473020053,11.6549062438043,11.0231368214659,10.6317319581842,6.20979487907015,24.9731344187875,8.07126888208846,6.08990009168334,6.01539061437563,7.18036896950134
"PHOSPHO2",4.39013737901061,3.56436205672029,4.68930769876498,4.65801590656408,6.12427681753262,4.8956479450747,4.975559684934,3.34541540825156,4.53988385441141,4.42587243640801,10.0152557636811,4.91901371330636
"PHOSPHO2-KLHL23",0.707880837309024,1.41236837142223,0.524793846685922,0.530831875004049,0.671264240552863,0.735853899200927,0.912186226047334,0.403759328669276,0.974709163208229,0.379732808422723,0.568602572701392,0.959609322329381
"PHOX2A",0.0237774606166203,0,0,0.0863369166538035,0.0518593015438331,0.0733538721664746,0.0261007446032581,0,0.0215149408102457,0.0244472507104175,0.115221127078688,0.020311160828375
"PHPT1",67.1809434282562,74.414079207077,66.9084147262808,65.1644481697785,57.0770164314207,84.1573382359225,68.4590795546797,61.9121530712821,65.0981247795147,64.1221661189219,50.3685011351176,73.4592695281881
"PHRF1",71.441351259691,68.3514322601036,91.3599757449662,78.1795878689246,123.126765160479,50.3169607558008,74.2604940297377,67.8183976892507,57.4976807394771,82.8701705754701,106.907877946212,70.5786049821967
"PHTF1",6.69119628953935,6.19316236786646,7.9753165001059,7.29667761214704,6.63232006868311,5.201679604508,7.06573730390059,6.36704349400227,7.99772464181096,5.4502162007778,4.75183498394892,6.13015195862161
"PHTF2",25.4778873143746,20.2564516098958,29.5013418620869,23.7943716808048,31.2670201635632,19.8328191661562,24.0304598654652,27.0604871607079,25.5174066068343,26.1955769284675,27.4060767018371,24.0477754390999
"PHYH",13.3273758111323,16.674636303527,16.6559039797875,13.2269076695327,9.0407485948728,14.7125957703429,13.4437770692648,17.8567772183005,17.5262224143463,12.0755084616538,16.6324443547718,15.4082378673352
"PHYHD1",0.865084882181059,0.654698336300361,1.55586374609636,0.992894779895828,1.12230530640641,0.858924665367965,0.769513091945846,0.924978497839098,1.03919282321443,0.751434904395872,1.10221729370702,0.96830816798678
"PI16",12.6060772112515,17.9917454848103,14.4714799399969,27.2857118807263,7.32509821980095,22.7094677561806,15.0498818383073,10.5875202753626,15.2698022081664,8.34435046113524,11.4370340274835,21.1122576844398
"PI4K2A",66.0030974279421,42.684359432574,87.1352981277689,75.1311859292324,115.983049355568,58.9285795862738,55.2117543148196,91.0774828533462,51.3020964469499,78.3675792975903,63.7420108451143,43.5098133007019
"PI4K2B",42.1081857446689,51.1099821919066,39.0022774146425,39.30390703886,41.8774344411405,31.4166638883768,45.0979502199258,33.9036932400648,46.9132904863702,36.465240520709,36.8575657355661,50.3259966560131
"PI4KA",65.1921898073837,54.6028336494326,74.0682150432488,75.8445479220159,83.4129064891691,62.7070080851512,57.9893333265232,58.7645524502665,64.9177304676859,72.2055239874256,82.9597165423598,65.9264918022669
"PI4KAP1",0.35261005602702,0.984941772770164,1.06101968489786,5.20672131777973,3.92216682598846,0.607359492401938,0.522535605174454,1.47183898706605,2.16161665500512,2.22963803736007,2.85136372709565,0.647593420393311
"PI4KAP2",1.22024120873841,0.294420742084036,1.92980940520913,0.989189570096134,1.96818330729429,1.33069459510561,1.17748791307843,0.70935898616522,0.980878644828252,0.770274842827777,3.71972770515229,1.27506478075822
"PI4KB",101.639195907566,99.5056819432185,117.401653112373,111.811202023827,124.039921329721,100.034317510247,106.731302606835,110.688001600731,100.093183079389,110.745400482835,124.251963041831,93.1978210245204
"PIAS1",25.0800732989216,15.5538440786171,26.5383574968544,27.2259943291205,27.3979601707136,16.4782638162472,23.5289620214617,19.7320245633832,17.1887382554072,21.4771910291067,32.2994893355046,19.9570480343855
"PIAS2",2.88115293871686,3.55238635033967,3.70268338580444,3.78877343879173,3.90697656247983,2.94787605578964,3.64330968501144,3.11122911706935,2.61137762792903,3.39011914738783,5.06120053398018,3.20505600419393
"PIAS3",20.6622669541112,22.2123370627948,25.7087321502767,22.24165442393,27.5183193627812,19.6503718754962,23.6306561589318,22.5851448188018,21.1479960186655,21.5165513272929,25.2773000434148,21.1182991429082
"PIAS4",22.1518740009207,21.5632686625042,23.7381969907137,19.2892275251851,20.6055847052095,16.9037906213158,22.7318988903715,17.231060031373,21.0154747265091,20.0040110183084,19.9138138495603,22.9271652320296
"PIBF1",21.478483438609,29.5954582002117,22.5409937910483,27.3846898941413,26.6216045058443,24.9785352087711,31.0647702085974,16.3764253197187,25.8639757850746,21.7182378682527,52.3846692042171,26.003612740499
"PICALM",270.111712655661,150.239162914463,288.858627461866,268.535963543824,250.92061723576,167.736964724823,192.363557765999,288.768499391745,225.121349088707,270.093935135059,156.418475584774,216.650768037347
"PICK1",9.52025370281162,13.2054047406966,13.7734725350336,12.4272487417363,18.0970097988651,10.837912943511,11.8246942331631,15.6292993160453,12.2497833208973,12.75190074393,18.9753459164564,15.2119488753607
"PID1",75.6285106651391,18.5172312878494,75.55326745167,62.8238040153241,34.6629604613071,48.8162503055861,37.6437388266001,104.934669720906,82.0433512789508,76.2433583438751,14.2398529722986,71.0604209653616
"PIF1",1.05683050039645,2.12071333161961,1.69968243594914,1.64302218193352,1.79827919949634,1.03056728765385,1.00008007672278,0.912691907958999,1.56630247788679,0.796215871505093,1.15889290831077,1.14402089882296
"PIGA",15.6291129976449,6.32899644836057,16.9335808480827,18.5658847045036,25.4443782228658,11.2691313800739,11.799991540146,18.0108513916554,8.39125078836005,20.386412436709,24.5185945184803,8.5032187520848
"PIGB",10.9082738917611,14.5716178047185,10.2198714875749,8.88475683384434,10.2660865153932,8.81641836881708,9.34965219626988,9.95299797802851,12.8787241994604,8.81496165906194,12.7283576644059,12.8841268455044
"PIGC",21.8143206567494,33.9834399267803,18.8916331723288,22.1285125082608,20.0173132373629,34.2957874984384,28.3303526306724,14.0042548013861,29.8907216795964,15.7510852381924,24.1649465871046,30.2918592323526
"PIGF",3.05582465770816,3.26091949677764,3.03040522538492,2.68514721494838,1.84506825549683,2.28136413932049,2.43526214726467,2.65196991017537,3.46802982418241,2.69813271495421,2.95949943378465,3.16338269917486
"PIGG",9.01778137697928,11.0319856084708,12.0586605419437,11.8190926938177,11.5656853163222,9.29334804563931,10.9968838269635,8.09872935014565,10.76925930562,10.5523297385167,19.4634585201437,10.1467619525819
"PIGH",13.1474061767408,14.6346790881198,12.9528713751282,11.6035390398949,17.3767728582705,10.6989494971653,13.5030006941091,11.9172652417949,11.1305736717641,11.4623377998906,19.1624585421295,11.1933710368777
"PIGK",30.6026008679581,49.3829972317455,25.9340034736602,36.9838916443508,30.7551051719343,48.0512472771052,50.0091402648245,28.5002389615764,43.4641447420759,31.2036301831399,40.4286987981931,36.2548253416066
